genres,tmdbId,poster_path,title,overview
Thriller Drama Horror,25508.0,/yFxRIwZX4b5Z2ZW2qsfcoAv6UrG.jpg,Cat People,Sketch artist Irena Dubrovna Simone Simon American architect Oliver Reed Kent Smith fall love marry brief courtship But Irena believes suffers ancient curse wont consummate union fear turn panther compelled kill lover
Adventure Music Romance,18978.0,/ysPWtKVOmgiZTAPk2EeeYJXI3GC.jpg,Camelot,King Arthur establishes ideals laws Camelot tragically forced enforce laws wife
Action Adventure Comedy Drama,12310.0,/gEha3lxzEECCD8vOB4uTa84ZqKa.jpg,The Four Musketeers,The Four Musketeers defend queen dressmaker Cardinal Richelieu Milady Winter
Crime Drama Thriller,25736.0,/fqd1FsuGUyLnZUVpf4MQeZrbVN7.jpg,The Postman Always Rings Twice,Illicit lovers plot kill womans older husband
Comedy Music Romance Foreign,44807.0,/d45suDxrWW6LxMLhc8yZcWX6lMX.jpg,Forever Fever,Kung Fu meets disco Singapore Hock grocery clerk longing motorbike He lives parents sister idolize younger brother Beng medical student calling Leslie Hock loves Bruce Lee works imitates moves When Hock sees cheesy local version Saturday Night Fever gets disco bug taking pal Mei nightly lessons hopes winning contest buying bike Hes blind Meis falling love minute asks woman partner contest Meanwhile Beng reveals personal secret family crisis ensues Hock Beng Mei rival Night Fever
Adventure Family Fantasy Romance ScienceFiction,9872.0,/bvvZKGyD30S4smjRVqikGe8ICFa.jpg,Explorers,The visionary dreams curious adventuresome young boys exciting reality Explorers actionfantasy director Joe Dante combines keen humor warmth fantasy unexpected twists In makeshift laboratory boys use amazing discovery ingenuity build spaceship launch fantastic interplanetary journey
Drama Thriller,2786.0,/6CVgR47VyZ1MC6bbRyB0La7CzbV.jpg,Pierrot le Fou,Pierrot escapes boring society travels Paris Mediterranean Sea Marianne girl chased hitmen Algeria They lead unorthodox life run
Adventure Family Fantasy,11533.0,/cxcsBwMvrSdUDjx527YWwhZYRZX.jpg,Jason and the Argonauts,Jason fearless sailor explorer returns home land Thessaly long voyage claim rightful throne He learns magical Golden Fleece To embark epic quest fraught fantastic monsters terrible perils
Thriller Drama Mystery,140207.0,/pVTTmm2lL0KRS2RslVZzJEYa1wh.jpg,Tinker Tailor Soldier Spy,In bleak days Cold War espionage veteran George Smiley forced semiretirement uncover Soviet agent MI6s echelons
Drama Horror,13553.0,/uSnjwjtRKfHE3bd3rDAKIfezzk0.jpg,The Driller Killer,An artist slowly goes insane struggling pay bills work paintings care female roommates leads taking streets New York dark randomly killing derelicts power drill
Drama History,3777.0,/zAQFcJSwqCJaU29LfadifxKloMk.jpg,Throne of Blood,Mikio Washizu commanders 1st 2nd Fortress local lord reigns Spiders Web Castle After defeating lords enemies battle visit fortress Washizu driven wife conspires murders lord lord castle But evil deeds come haunt
Drama,11659.0,/fWi5OVdODBYsNXZTmVbvV1ROMhl.jpg,The Best of Youth,Spanning decades chaotic 1960s present director Marco Tullio Giordanas passionate epic La Meglio Gioventu follows Italian brothers tumultuous events recent Italian history
Adventure Drama,10604.0,/uGKStnYfgUoyLc5kpTzOmHBbxBa.jpg,Zorba the Greek,An uptight English writer traveling Crete matter business finds life changed forever meets gregarious Alexis Zorba
Drama Thriller,16876.0,/yJ0BmS0ib3ADdPrZq0HuKbJzzXq.jpg,Bang Bang You're Dead,Trevor troubled high school student thanks effects bullying This story fight break free
Action Drama Thriller,9545.0,/c9gko17ZB5zTfCKxx5vuxKgy3dU.jpg,Sniper,Tough guy Thomas Beckett US soldier working Panamanian jungle His job seek rebels remove sniper skills Beckett notorious losing partners missions This time hes accompanied crack marksman Richard Miller
Animation Comedy Family,31112.0,/lUZr5w4HddVBiYuz5RUOGQta0g6.jpg,"Bon Voyage, Charlie Brown (and Don't Come Back!)",Charlie Brown Linus Peppermint Patty Marcie travel France foreign exchange students Also Snoopy Woodstock While excited opportunity travel foreign country Charlie disturbed letter receives mysterious girl France invites guest welcomed Chateau
Crime Drama Thriller,17365.0,/6jIZ8PUGQ0wnACtQok2dzpFJVlm.jpg,The Parallax View,An ambitious reporter gets wayoverhishead trouble investigating senators assassination leads vast conspiracy involving multinational corporation event worlds headlines
Action Adventure Crime Drama Thriller,11474.0,/ikwR74siRBhSdtAUMxNzUJvT59A.jpg,The Warriors,Prominent gang leader Cyrus calls meeting New Yorks gangs set aside turf wars city At meeting rival leader kills Cyrus Coney Island gang called Warriors wrongly blamed Cyrus death Before know cops gangbanger town hot Warriors trail
Drama War,49320.0,/nR2oo2h1ir03tA0eI1H25X3Zo51.jpg,Ambush,It summer 1941 Finnish army mobilized border Russia A platoon led Lt Eero Perkola waiting orders offensive The platoon receives orders recon mission wilderness Lieksa lake search possible Russian defensive positions
Action Drama ScienceFiction Adventure,10916.0,/o4HS0KZl0Rny1reNx6gRKEDsyOk.jpg,Babylon 5: A Call to Arms,Allies Shadows seek revenge humanity This movie sets series Crusade sequel Babylon 5
Action Drama ScienceFiction Adventure,10921.0,/yZ9sQ5qTbF4a1rkddqEAKNFzuRD.jpg,Babylon 5: The River of Souls,A group Soul Hunters come Babylon 5 demanding return stolen
Action Drama ScienceFiction Adventure,10941.0,/7MDbTFO2qqQ7gCE3o7jJG5neLp3.jpg,Babylon 5: Thirdspace,Susan Ivanova discovers derelict spaceship hyperspace They tow Babylon 5 strange things start happening People telepathically taken aliens thirdspace
Adventure Drama Romance,25009.0,/iY4w17RZREgmx3TwV9M4IGDzBmG.jpg,Mogambo,Victor Marswell runs big game trapping company Kenya Eloise Kelly ditched immediate attraction happens Then Mr Mrs Nordley gorilla documenting safari Mrs Nordley infatuated husband takes liking Marswell The men women difficulty arranging emotions mutual satisfaction eventually succeed
Comedy Fantasy Romance,40092.0,/whEkmJvYF2eYXv1JLKjilwwpIMC.jpg,The Secret Life of Walter Mitty,Walter Mitty daydreaming writer overprotective mother likes imagine hero experiences fantastic adventures His dream reality accidentally meets mysterious woman hands little black book According contains locations Dutch crown jewels hidden World War II Soon Mitty finds middle confusing conspiracy difficulty differentiating fact fiction
Thriller ScienceFiction Mystery,10133.0,/qzLRviv0UUCbmbdBDQq8FdaWf2B.jpg,Cypher,An unsuspecting disenchanted man finds working spy dangerous highstakes world corporate espionage Quickly getting way overhishead teams mysterious femme fatale
Comedy Drama,14589.0,/jL50KNT4skTL24daSPWsRWehzbZ.jpg,Another Thin Man,An explosives manufacturer suspects young man kill He calls Nick Nora new baby sort things
Comedy Mystery Thriller,14594.0,/du4TzqmTLfRdPtnqKlXH7HSFHQV.jpg,The Thin Man Goes Home,Nick Nora holiday end involved murder
Comedy Mystery Romance Thriller,14590.0,/qtaLCGtyWrnaEjUdRcIagVdRTlX.jpg,Shadow of the Thin Man,Nick Nora wisecracking best investigate murder racketeering local racetrack
Comedy Crime Mystery,14588.0,/9BGKDCN7kk3W5YWy0sGApXDlc3r.jpg,After the Thin Man,Noras cousin Selma asks Nick unfaithful missing husband The husband soon located series murders follow Can Nick things
History Documentary Music,9459.0,/fMke5Zgp0N5TnJz1Q29gGlbpv2Y.jpg,Woodstock,An intimate look Woodstock Music Art Festival held Bethel NY 1969 preparation cleanup historic access insiders blistering concert footage portraits concertgoers negative positive aspects shown drug use performers naked fans sliding mud collapse fences unexpected hordes surreal arrival National Guard helicopters food medical assistance impromptu city 500000
Drama ScienceFiction Fantasy Adventure,192936.0,/1WrnKQ7CXBc666ddLH8cOIBtuGR.jpg,Frank Herbert's Children of Dune,Under Paul MuadDib Atreides rule Emperor planet Arrakis enjoyed renaissance However revolution Muaddib inspired transformed brutal jihad plunged humanity bitter neverending cycle interstellar war Now conspiracy Arrakis threatens rob MuadDib throne life
Action Adventure Fantasy ScienceFiction,876.0,/xhLPh6po1r1qDnemdCj8pGS2MvG.jpg,Frank Herbert's Dune,A miniseries based Frank Herberts classic Science Fiction novel entailing politics betrayal lust greed coming Messiah
Comedy,1583.0,/2oOiWdMgZL18JIUilikNhuAwehB.jpg,Lammbock,Stefan Kai good going business selfgrown cannabis screened pizza delivering service For deal plantlouses
Adventure Action Comedy,17653.0,/kPzrNuHBQ8NGJHGaAYTG8GrGpvx.jpg,The Legend I,This Hong Kong martialarts extravaganza tells evil emperors true love The secret Red Lotus Flower Society committed overthrow evil Manchu Emperor minions One Governors sent mission retrieve list members secret society Meanwhile Canton kung fu practitioner Fong SaiYuk falls love beautiful daughter rich merchant
Action Western Comedy Crime,9698.0,/3IkA7v9hJC616hLdz8v38ICeoS.jpg,Straight to Hell,A gang bank robbers suitcase money desert hide After burying loot way surreal town cowboys drink awful lot coffee
Comedy Music,22682.0,/cBEFltBRCsFcd1nxmtgJImZ2MZS.jpg,How to Succeed in Business Without Really Trying,A young bright window cleaner rises company following advice book ruthless advancement business
Western,336.0,/xkLaMyxUgWqmWYAw578p4HXSUDk.jpg,"Duck, You Sucker",At beginning 1913 Mexican Revolution greedy bandit Juan Miranda idealist John H Mallory Irish Republican Army explosives expert lam British fall band revolutionaries plotting strike national bank When turns government bank hiding place illegally detained political prisoners freed blast Miranda revolutionary hero
Action Comedy Western,23330.0,/kiK2R6FZ8grsnon9Qfdw1L7xQeb.jpg,The Ballad of Cable Hogue,Doublecrossed left water desert Cable Hogue saved finds spring It right spot needed rest stop local stagecoach line Hogue uses advantage He builds house makes money stagecoach passengers Hildy prostitute nearest town moves Hogue going way advent automobile ends era stagecoach
Action Foreign Fantasy,49636.0,/cHBcO8enMwgIQlrlWAiWkDdkJEd.jpg,Master of the Flying Guillotine,A onearmed martial arts master stalked Imperial assassin master fighters Tibetan Lamas killed previous film When OneArmed Boxer invited attend martial arts tournament efforts lay low unsuccessful assassin soon tracks help subordinates competing tournament Thai boxer yoga master kobojutsu user
Action Comedy,10686.0,/zhI2BuRtsSpZR8FLst5f1I2nOwL.jpg,Samurai Fiction,Three centuries ago precious sword stolen Kazamatsuri sword historic symbolic value priceless clan Shogun Tokugawa donated clan 80 years time established local rulers Lords counselors young son Heishiro goes retrieve sword protect clan shame possible demise He accompanied friends Shintaro Tadasuke followed ninjas clan After Kazamatsuri wounds Heishiro kills friends young aristocrat wants revenge sword recover wounds small forest house lonely samurai daughter At time Kamazatsuri stays nearby town entertainment center run Okatsu falls The older samurai tries dissuade Heishiro fighting Kamazatsuri gradually drawn conflict
Comedy Romance,43096.0,/t40Wh22nP95KDR3uZeaqNXSzWYZ.jpg,Gidget,Due accident swimming sea Francis meets surfer Moondoggy Shes fascinated sport starts hang clique Although fun teach surf Soon shes accepted given nickname Gidget But hard work friend Moondoggy
Comedy Crime Fantasy Horror,14262.0,/28OLCaFpjFqA4576cdAHUXGSqwd.jpg,Desperate Living,A rich housewife enlists maids help murder husband lam end Mortville homeless community built garbage dump
Horror,38701.0,/j74Whx9xEpNUs5AFjn4YIYiO3lH.jpg,The Devil's Rain,Satanists middle west terrorize melt terrified locals
Crime Drama Thriller,30368.0,/sHHff8U1FeaOmTVmhHEHaDp68lZ.jpg,Stray Dog,In Akira Kurosawas gritty Stray Dog young police detective gets pistol stolen crowded bus oppressive heat late 1940s Tokyo summer The gun later robbery murder making finding important
Adventure Drama Action Comedy,1059.0,/yKCVd2zIDdsfyfH3UYUFNPJCnkj.jpg,The Hidden Fortress,Lured gold greedy peasants escort man woman enemy lines However realize companions actually princess general
Mystery Drama Thriller Crime,12493.0,/tgNjemQPG96uIezpiUiXFcer5ga.jpg,High and Low,An executive shoe company victim extortion chauffeurs son kidnapped held ransom
Documentary,14273.0,/ox2PadAqjmIfTipq2emXi8eZyyS.jpg,Dark Days,A cinematic portrait homeless population live permanently underground tunnels New York City
Comedy,11030.0,/5dgjgBMWHcOrXL7EbGnU73WpXNB.jpg,Zelig,Fictional documentary life human chameleon Leonard Zelig man celebrity 1920s ability look act like Clever editing places Zelig real newsreel footage Woodrow Wilson Babe Ruth
Drama Fantasy,29454.0,/66id5WGPRMxAAPVE9xbqi16HBLp.jpg,Face to Face,A sensitive exploration tragic irony psychiatrist suffering mental illness
War Drama,26372.0,/6AWXQYHEJicwhPfsDf250D4XHjW.jpg,Shame,Ingmar Bergmans psychological study humans react situation war The film takes place Gotland invasion forces arrives
Drama,29455.0,/cIwYXrSPf4nIpix6LSdLMGS2BRr.jpg,Winter Light,Master craftsman Ingmar Bergman explores search redemption meaningless existence In stark depiction spiritual crisis smalltown pastor Tomas Ericsson performs duties mechanically dwindling congregation When asked assist troubled parishioners debilitating fear nuclear annihilation Tomas terrified provide uncertainty
Drama,11602.0,/oc7XMMpoDuXf7ZeLMNjw8VrHdrB.jpg,Through a Glass Darkly,While vacationing remote island retreat familys fragile ties tested daughter Karin discovers father schizophrenia literary means As drifts lucidity father Karins husband younger brother unable prevent Karins harrowing descent abyss mental illness
Comedy Romance,11700.0,/apiOXPLDw6BKuIpdNlArf6YPwRI.jpg,Smiles of a Summer Night,Sommarnattens leende Smiles Summer Night 1955 Swedish comedy film directed Ingmar Bergman The films plot involves switching partners summers night adapted times notably theatrical musical A Little Night Music Stephen Sondheim Hugh Wheeler Harold Prince opened Broadway 1973 Woody Allens film A Midsummer Nights Sex Comedy 1982
